time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(6, 36, 22)",27.73508167,85.31922333,59,1.23779530264551,101382.26615597209,6931.705503475789
"(6, 37, 22)",27.73498333,85.31759667,60,160.46832564314732,101542.73448161523,6992.2092711936575
"(6, 38, 21)",27.73499333,85.317565,59,3.3093533683681238,101546.0438349836,6994.6022890562035
"(6, 39, 21)",27.73499,85.315835,60,170.2664732055889,101716.31030818919,7072.383074172467
"(6, 40, 20)",27.73482833,85.31431667,59,150.5111131741003,101866.82142136329,7127.859468715656
"(6, 41, 20)",27.73484167,85.31392167,60,38.90412377120802,101905.7255451345,7148.11185546489
"(6, 42, 20)",27.73475167,85.31119167,60,268.87255227044864,102174.59809740495,7274.888618671966
"(6, 43, 19)",27.73488833,85.30949,59,168.16608105748244,102342.76417846243,7375.897814772332
"(6, 44, 19)",27.73519333,85.307695,60,179.8891364469842,102522.65331490942,7500.015529855334
"(6, 45, 18)",27.73496,85.305785,59,189.76348828445015,102712.41680319386,7583.35712587129
"(6, 46, 18)",27.73481167,85.30564833,60,21.28302739865574,102733.69983059252,7577.430844200258
"(6, 47, 18)",27.73467167,85.30559167,60,16.53594741157958,102750.2357780041,7567.82142666432
"(6, 48, 17)",27.73342833,85.305465,59,138.8140628267732,102889.04984083088,7461.963024943205
"(6, 49, 17)",27.73229833,85.305465,60,125.65026710833506,103014.7001079392,7360.027897733957
"(6, 50, 16)",27.72903,85.305365,59,363.5549679173583,103378.25507585656,7075.533675625424
"(6, 51, 16)",27.72709333,85.30483333,60,221.6148706706659,103599.86994652722,6939.808794825749
"(6, 52, 15)",27.726495,85.30386667,59,116.09944830276231,103715.96939482998,6949.543683933102
"(6, 53, 15)",27.72505333,85.29889333,60,515.0961566581047,104231.0655514881,7159.416007941526
"(6, 54, 44)",27.724525,85.29713333,89,182.92513429479362,104413.99068578289,7239.600075844806
"(6, 55, 44)",27.72303,85.29405667,60,345.4614860816289,104759.45217186451,7345.8770298004465
"(6, 56, 43)",27.72146167,85.29079,59,365.7887568290576,105125.24092869357,7475.909166354596
"(6, 57, 43)",27.72102667,85.28991667,60,98.63770450135198,105223.87863319492,7512.218726048252
"(6, 58, 42)",27.72017833,85.28816833,59,196.25145722204067,105420.13009041696,7589.75798776237
"(6, 59, 42)",27.71898,85.28564833,60,281.5763281025058,105701.70641851946,7710.522898718302
"(7, 0, 42)",27.71674667,85.283715,60,312.86939056871586,106014.57580908817,7728.068600180325
"(7, 1, 41)",27.71581333,85.28361833,59,104.21801604256984,106118.79382513074,7679.932915837624
"(7, 2, 41)",27.715555,85.28355,60,29.501977420932935,106148.29580255167,7670.269713202209
"(7, 3, 40)",27.71317833,85.283275,59,265.65649642919414,106413.95229898086,7556.125442366497
"(7, 4, 40)",27.70923833,85.28276833,60,440.938048852816,106854.89034783367,7388.533020652487
"(7, 5, 40)",27.70655667,85.28249167,60,299.42821328873237,107154.3185611224,7281.452737325043
"(7, 6, 39)",27.70473,85.28224333,59,204.5824961162658,107358.90105723868,7220.126531445343
"(7, 7, 39)",27.70337667,85.28213167,60,150.88439725379536,107509.78545449248,7171.531218209923
"(7, 8, 38)",27.69998833,85.28172333,59,378.90487100464446,107888.69032549713,7074.500886548679
"(7, 9, 38)",27.69848667,85.28152667,60,168.0957460768573,108056.78607157398,7039.066243172498
"(7, 10, 37)",27.69698167,85.28162167,59,167.60953126995744,108224.39560284394,6979.889548389183
"(7, 11, 37)",27.695645,85.28161833,60,148.63128636672658,108373.02688921067,6938.622333537471
"(7, 12, 37)",27.68996,85.28375333,60,666.1772278053152,109039.20411701598,6588.758389861977
"(7, 14, 6)",27.688785,85.28515333,89,189.92572238609483,109229.12983940207,6429.59106292331
"(7, 15, 5)",27.68839833,85.28738833,59,224.22253384925898,109453.35237325133,6205.412330718341
"(7, 16, 5)",27.68541167,85.29422,60,750.1817873342094,110203.53416058554,5489.720641457547
"(7, 17, 5)",27.68506167,85.29717333,60,293.3911403284643,110496.925300914,5196.329778353834
"(7, 18, 4)",27.68497667,85.29799333,59,81.29244699573569,110578.21774790973,5115.050620934553
"(7, 19, 4)",27.68489333,85.29881833,60,81.76038734781848,110659.97813525755,5033.30885959503
"(7, 20, 3)",27.684875,85.29886667,59,5.177828604157904,110665.1559638617,5028.3180894445495
"(7, 21, 3)",27.68488,85.29885833,60,0.9917020677960018,110666.1476659295,5029.206590602205
"(7, 22, 2)",27.68485167,85.29896167,59,10.651832108037084,110676.79949803754,5018.700267718493
"(7, 23, 2)",27.68410667,85.30227333,60,336.4416212547277,111013.24111929226,4684.6068201722055
"(7, 24, 2)",27.68118,85.302455,60,325.9221379455845,111339.16325723784,4636.925153152875
"(7, 25, 1)",27.67753167,85.30228,59,406.0416157870963,111745.20487302494,4648.68912588696
"(7, 26, 1)",27.674355,85.30241833,60,353.4921414837821,112098.69701450873,4659.174768026034
"(7, 27, 0)",27.670885,85.30494167,59,458.9377962419344,112557.63481075066,4471.80112164311
"(7, 28, 0)",27.66878167,85.30656833,60,283.4798701007922,112841.11468085146,4368.5252772728945
"(7, 28, 59)",27.66694167,85.30815333,59,257.3423372805733,113098.45701813203,4276.332607645541
"(7, 29, 59)",27.66694167,85.308195,60,4.103706841063104,113102.5607249731,4272.428801879932
"(7, 30, 59)",27.66692667,85.30822667,60,3.5368748392425826,113106.09759981233,4269.9772000935145
"(7, 31, 58)",27.66671333,85.30871833,59,53.91821500129969,113160.01581481363,4231.42448098091
"(7, 32, 58)",27.66584333,85.31155833,60,295.945796115399,113455.96161092902,4000.9818617815417
"(7, 34, 27)",27.663255,85.31613,89,534.3629499125985,113990.32456084162,3709.5496977751754
"(7, 35, 27)",27.66145333,85.31841,60,300.9248735987675,114291.24943444038,3615.135429808592
"(7, 36, 26)",27.65996667,85.32026667,59,246.50329611354326,114537.75273055393,3556.5257159644566
"(7, 37, 26)",27.65837,85.32382167,60,392.5667429066318,114930.31947346056,3395.97538579716
"(7, 38, 25)",27.65835833,85.32381333,59,1.5357651407926953,114931.85523860136,3397.4538205314693
"(7, 39, 25)",27.658365,85.323835,60,2.2594488278641625,114934.11468742923,3395.3710718621182
"(7, 40, 25)",27.658665,85.32439333,60,64.31639276328718,114998.43108019252,3332.202341993938
"(7, 41, 24)",27.65983167,85.326275,59,226.21565510844653,115224.64673530096,3107.8960972504897
"(7, 42, 24)",27.66338167,85.329335,60,496.6318613874636,115721.27859668843,2620.1102089850065
"(7, 43, 23)",27.66610333,85.33158,59,374.7940559166437,116096.07265260507,2256.5281552197525
"(7, 44, 23)",27.66701667,85.33229333,60,123.48770450596875,116219.56035711104,2138.504778900751
"(7, 45, 22)",27.66852333,85.33470833,59,290.91305709571725,116510.47341420676,1847.9321678583754
"(7, 46, 22)",27.670845,85.33906,60,500.29746951803116,117010.77088372479,1352.8520323428052
"(7, 47, 22)",27.67183667,85.34043333,60,174.49775495196639,117185.26863867676,1178.4286113363416
"(7, 48, 21)",27.67381167,85.342425,59,294.4418729639205,117479.71051164067,887.1186536821017
"(7, 49, 21)",27.67566167,85.34437833,60,281.63145805899643,117761.34196969967,609.8353608308045
"(7, 50, 20)",27.67720167,85.34679,59,292.78233710464235,118054.12430680431,317.1482892094106
"(7, 51, 20)",27.6778,85.34767,60,109.2496877278344,118163.37399453214,208.25509525223026
"(7, 52, 20)",27.67968333,85.34944667,60,272.8785393012266,118436.25253383337,99.69815379308109
"(7, 53, 49)",27.68395333,85.34885333,89,478.3834419811586,118914.63597581453,577.6533241031702
"(7, 54, 48)",27.68603667,85.348565,59,233.39002402713686,119148.02599984166,811.0191387701814
"(7, 55, 48)",27.68784333,85.35079667,60,297.72762365477547,119445.75362349644,1015.4977332159008
"(7, 56, 48)",27.69025167,85.35222333,60,302.400813228446,119748.15443672489,1303.3838514190961
"(7, 57, 47)",27.69393167,85.35431,59,457.8779816898963,120206.03241841478,1750.222157142807
"(7, 58, 47)",27.69643667,85.35510667,60,289.3763498036825,120495.40876821846,2039.5982443862497
"(8, 1, 45)",27.70509667,85.35189667,178,1013.4799711187478,121508.88873933721,2935.272511168778
"(8, 2, 45)",27.70612,85.34994,60,223.72534607628856,121732.6140854135,3039.6568655747137
"(8, 3, 45)",27.70571833,85.34709167,60,283.94129706565093,122016.55538247916,3003.758839330143
"(8, 4, 44)",27.70606833,85.34568833,59,143.5302158653428,122160.08559834449,3056.2893177404217
"(8, 5, 44)",27.70659167,85.34490333,60,96.73964804070286,122256.8252463852,3124.2346016953293
"(8, 6, 43)",27.706715,85.34475667,59,19.912813517985473,122276.73805990319,3139.906739671171
"(8, 7, 43)",27.70672333,85.34473333,60,2.477382390621178,122279.2154422938,3141.1630064301626
"(8, 8, 42)",27.70682167,85.34464833,59,13.769276388166046,122292.98471868197,3153.225690235129
"(8, 9, 42)",27.70715167,85.34425333,60,53.465655287314895,122346.45037396929,3195.5237901767305
"(8, 10, 42)",27.70818667,85.34344667,60,139.8252014141167,122486.2755753834,3322.414530914202
"(8, 11, 41)",27.70897833,85.34381833,59,95.32930857419848,122581.60488395761,3402.894351187148
"(8, 12, 41)",27.70904667,85.34381667,60,7.600818186634731,122589.20570214425,3410.418077372976
"(8, 14, 10)",27.70911167,85.34388833,89,10.099713998813506,122599.30541614306,3416.4076150440146
"(8, 15, 10)",27.70913167,85.34389667,60,2.3706097034525606,122601.67602584652,3418.470747774591
"(8, 16, 9)",27.710155,85.34412,59,115.89352198548298,122717.56954783201,3527.4837124391756
"(8, 17, 9)",27.71173667,85.34483167,60,189.31361698648388,122906.8831648185,3692.1652229449733
"(8, 18, 8)",27.71185,85.34488333,59,13.58915403120131,122920.4723188497,3704.0474014200663
"(8, 19, 8)",27.71271333,85.34527667,60,103.512677790423,123023.98499664012,3794.9422732862618
"(8, 20, 8)",27.71309333,85.34543167,60,44.924576327063974,123068.90957296718,3835.3375198400877
"(8, 21, 7)",27.71401167,85.345605,59,103.5304246572531,123172.43999762443,3935.2311359753444
"(8, 22, 7)",27.7152,85.34587167,60,134.7185259248218,123307.15852354925,4064.397911897964
"(8, 23, 6)",27.71559,85.34606,59,47.1624394803578,123354.3209630296,4106.044309479055
"(8, 24, 6)",27.71618667,85.34623833,60,68.62968434879888,123422.9506473784,4170.797599882802
"(8, 25, 5)",27.71730333,85.34653833,59,127.63031320864013,123550.58096058705,4292.5282085795225
"(8, 26, 5)",27.71745,85.34658333,60,16.899809055564614,123567.48076964261,4308.5061994444895
"(8, 27, 5)",27.71802167,85.34680833,60,67.31470595697752,123634.79547559959,4370.553946571398
"(8, 28, 4)",27.72021833,85.34618333,59,251.88601950535127,123886.68149510495,4618.295447520171
"(8, 29, 4)",27.72162833,85.34564333,60,165.54993835579754,124052.23143346074,4778.602477544144
"(8, 30, 3)",27.72168333,85.34566833,59,6.592233845358966,124058.82366730609,4784.50616651619
"(8, 31, 3)",27.724705,85.34477,60,347.4346478988804,124406.25831520496,5126.759348327614
"(8, 32, 2)",27.72733,85.34553167,59,301.36068332410485,124707.61899852907,5411.634344621327
"(8, 33, 2)",27.72847,85.34585667,60,130.7360794751957,124838.35507800427,5535.931969884279
"(8, 34, 31)",27.73192333,85.34415167,89,419.0604277287975,125257.41550573306,5931.630161258542
"(8, 35, 31)",27.73379333,85.34295667,60,238.89281322397648,125496.30831895705,6149.926695471977
"(8, 36, 30)",27.73499167,85.342185,59,153.3736403000749,125649.68195925713,6290.669642555636
"(8, 37, 30)",27.73796333,85.34026333,60,380.73029202992115,126030.41225128705,6642.2089427773035
"(8, 38, 30)",27.73916833,85.33858333,60,212.81563301876974,126243.22788430582,6799.064503451872
"(8, 39, 29)",27.73930167,85.338385,59,24.51155266808954,126267.7394369739,6816.803748763578
"(8, 40, 29)",27.73930333,85.33836833,60,1.65094252161739,126269.39037949553,6817.248777204166
"(8, 41, 28)",27.73947167,85.33799667,59,41.08862285851908,126310.47900235404,6841.669362243305
"(8, 42, 28)",27.74046,85.33612,60,214.91594491463252,126525.39494726868,6982.478419152477
"(8, 43, 28)",27.74178,85.33364167,60,284.66143696024005,126810.05638422893,7175.674323064603
"(8, 44, 27)",27.742045,85.33194833,59,169.23252043081155,126979.28890465974,7242.316414309774
"(8, 45, 27)",27.73987,85.32811167,60,448.39632159459217,127427.68522625434,7110.048209939181
"(8, 46, 26)",27.73845667,85.32583833,59,273.41200900810276,127701.09723526244,7030.915740264366
"(8, 47, 26)",27.73786167,85.324935,60,110.8196603878472,127811.91689565028,6998.70360428294
"(8, 48, 25)",27.73605833,85.32192333,59,357.8595971067039,128169.77649275698,6921.54135377291
"(8, 49, 25)",27.73503167,85.317805,60,421.0924746788022,128590.86896743579,6987.840632330542
"(8, 50, 25)",27.73503167,85.31641667,60,136.63896357947675,128727.50793101527,7049.8671104316045
"(8, 51, 54)",27.73485,85.31422667,89,216.48379021609213,128943.99172123136,7134.270285171923
"(8, 52, 53)",27.73479,85.31215667,59,203.8383001426869,129147.83002137404,7229.810490863687
"(8, 53, 53)",27.73475167,85.31053167,60,159.98910797391719,129307.81912934796,7308.753451241821
