deviceId,time,lat,lon,time_taken,distance,total_distance,from_koteshwor
165,"(11, 52, 57)",27.66589833,85.31135667,59,314.30504257947496,119904.58708870287,4017.3308715164853
165,"(11, 54, 45)",27.66126167,85.31864,108,883.3594080284587,120787.94649673133,3607.4631936647406
165,"(11, 55, 44)",27.65806833,85.32265333,59,531.3353425903791,121319.2818393217,3504.356613887194
165,"(11, 57, 14)",27.65850667,85.32408,90,148.724853571066,121468.00669289277,3366.8997508115813
165,"(11, 58, 13)",27.65851167,85.32409667,59,1.7333885589889062,121469.74008145176,3365.3083657006005
165,"(11, 59, 13)",27.658505,85.32411667,60,2.1047762328845567,121471.84485768464,3364.3435242491337
165,"(12, 0, 12)",27.65850333,85.32410667,59,1.0022399875195427,121472.84709767216,3365.1988313621655
165,"(12, 1, 12)",27.6585,85.32415167,60,4.447431997126571,121477.29452966928,3362.1596518467054
165,"(12, 2, 11)",27.659,85.32499,59,99.53991772688663,121576.83444739616,3263.66573946369
165,"(12, 3, 11)",27.66094,85.327305,60,313.87501980320536,121890.70946719937,2949.845887227669
165,"(12, 4, 11)",27.66535667,85.330925,60,606.8710481861688,122497.58051538553,2358.90270952803
165,"(12, 5, 10)",27.665945,85.33143,59,82.17731346881926,122579.75782885436,2279.0680411441704
165,"(12, 6, 10)",27.66595167,85.33145333,60,2.4143259265629107,122582.17215478093,2276.812881932722
165,"(12, 7, 9)",27.66597333,85.33146,59,2.4964515793115893,122584.66860636024,2274.7916974839122
165,"(12, 8, 9)",27.66596667,85.33145833,60,0.758600790890157,122585.42720715112,2275.383834615495
165,"(12, 9, 9)",27.66597333,85.33141667,60,4.169059107226984,122589.59626625835,2278.1195655738306
165,"(12, 10, 8)",27.665955,85.33143667,59,2.8343871625651165,122592.43065342092,2277.859404263565
165,"(12, 11, 8)",27.66597167,85.33145667,60,2.7046966799997225,122595.13535010091,2275.1629549457366
165,"(12, 12, 7)",27.66595333,85.33143,59,3.3252641603553097,122598.46061426128,2278.4877562752936
165,"(12, 13, 7)",27.66656167,85.33193167,60,83.76538342065835,122682.22599768193,2197.712896851488
165,"(12, 14, 36)",27.66921833,85.33599333,89,497.25238587394057,123179.47838355588,1700.7657714127577
165,"(12, 15, 6)",27.67042833,85.338235,30,258.52644213184476,123438.00482568772,1444.7534851333578
165,"(12, 16, 35)",27.673425,85.34202667,89,500.45234658698524,123938.4571722747,944.6398987763881
165,"(12, 17, 35)",27.67491333,85.34349167,60,219.5471986494574,124158.00437092416,729.240610984899
165,"(12, 18, 34)",27.67631,85.34541333,59,244.80136601687113,124402.80573694102,485.00346971507696
165,"(12, 19, 34)",27.67772667,85.34758333,60,265.4723363210971,124668.27807326212,219.81872773893292
165,"(12, 20, 34)",27.67813667,85.348275,60,81.95946038034195,124750.23753364246,137.89623771443533
165,"(12, 21, 33)",27.678185,85.34837667,59,11.36272121714924,124761.60025485962,126.55527721062268
165,"(12, 22, 33)",27.67823167,85.34841833,60,6.61509085852305,124768.21534571814,120.3498692845298
165,"(12, 23, 3)",27.678245,85.34841167,30,1.6208318426778991,124769.83617756082,120.1631851302162
165,"(12, 33, 28)",27.69173,85.353055,625,1567.6182997848352,126337.45447734566,1481.923418777822
165,"(12, 34, 57)",27.697575,85.355205,89,683.5373726514204,127020.99184999708,2164.1750538096876
165,"(12, 35, 27)",27.69949167,85.354585,30,221.6930025145615,127242.68485251164,2356.7595064922007
165,"(12, 36, 57)",27.70170167,85.35280667,90,301.7296937163836,127544.41454622801,2569.1293542764524
165,"(12, 37, 56)",27.705315,85.35182833,59,413.16712527844317,127957.58167150646,2958.9334158176966
165,"(12, 38, 56)",27.70584167,85.34774333,60,406.394632219476,128363.97630372594,3013.1374016341
165,"(12, 39, 55)",27.70625667,85.345445,59,230.91876707080104,128594.89507079675,3080.06582763246
165,"(12, 40, 55)",27.706415,85.34522333,60,28.03875417182133,128622.93382496857,3100.3920368378326
165,"(12, 41, 54)",27.706445,85.34510667,59,11.959308246435521,128634.89313321501,3105.264762129766
165,"(12, 42, 54)",27.70657,85.34502333,60,16.14017382913841,128651.03330704414,3120.1713002248425
165,"(12, 43, 54)",27.70758667,85.34379,60,165.8963099820354,128816.92961702618,3250.8073069316165
165,"(12, 44, 53)",27.70934167,85.34390167,59,195.4564904510886,129012.38610747727,3441.4426960426945
165,"(12, 45, 53)",27.71044333,85.34418667,60,125.67079539118313,129138.05690286845,3558.2234858491247
165,"(12, 46, 52)",27.71241167,85.34509167,59,236.30634218478718,129374.36324505325,3763.641317926705
165,"(12, 47, 52)",27.713325,85.34550167,60,109.28362036413303,129483.64686541738,3860.257141288702
165,"(12, 48, 51)",27.713475,85.34549333,59,16.699431915685363,129500.34629733306,3876.9339652546
165,"(12, 50, 51)",27.713845,85.34555333,120,41.56391575016156,129541.91021308322,3917.2826242021893
165,"(12, 51, 50)",27.714,85.34559667,59,17.75539902224356,129559.66561210545,3934.0189303634256
165,"(12, 52, 50)",27.714195,85.34561333,60,21.744942128711994,129581.41055423417,3955.442798355106
165,"(12, 53, 49)",27.71413,85.345585,59,7.747026164273944,129589.15758039845,3948.5175740335762
165,"(12, 54, 19)",27.714135,85.345575,30,1.1305406459662624,129590.28812104442,3949.166355786071
165,"(12, 55, 49)",27.71415667,85.34556333,90,2.669425632802717,129592.95754667722,3951.676174404926
165,"(12, 57, 18)",27.71411833,85.34562833,89,7.688682731476525,129600.6462294087,3946.815195517883
165,"(12, 57, 48)",27.71411333,85.345635,30,0.8603555977334733,129601.50658500643,3946.1989329565586
165,"(12, 59, 17)",27.71416333,85.34561833,89,5.79685797122805,129607.30344297766,3951.890280290522
165,"(13, 0, 17)",27.71473667,85.34574667,60,64.99221563576364,129672.29565861342,4014.180725943004
165,"(13, 1, 17)",27.71501833,85.34583667,60,32.548103849970595,129704.8437624634,4044.577408754351
165,"(13, 2, 16)",27.71505667,85.34580667,59,5.186132830662378,129710.02989529406,4049.085790460684
165,"(13, 3, 16)",27.71521667,85.34588667,60,19.456159867991904,129729.48605516205,4066.1161784966757
165,"(13, 4, 15)",27.71544833,85.34596167,59,26.796518567064428,129756.28257372911,4091.1495874089965
165,"(13, 5, 15)",27.71590667,85.34607333,60,52.13686324941595,129808.41943697853,4141.033533040413
165,"(13, 6, 14)",27.71683833,85.346435,59,109.54255938379092,129917.96199636231,4241.6447587799
165,"(13, 7, 14)",27.71735,85.34650833,60,57.35117434838922,129975.3131707107,4297.905160287471
165,"(13, 8, 14)",27.71743167,85.34653333,60,9.408815001745324,129984.72198571244,4306.79980950867
165,"(13, 9, 13)",27.71759333,85.346595,59,18.97312666767518,130003.69511238011,4324.333944445946
