time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(4, 59, 38)",27.68581667,85.29314333,89,362.51783379184076,45529.29443458659,5600.893983734002
"(5, 0, 38)",27.68519,85.29642833,60,330.87618800883143,45860.170622595426,5270.9385482563885
"(5, 1, 37)",27.68501333,85.29776167,59,132.748560418113,45992.91918301354,5138.201936980526
"(5, 2, 37)",27.68498667,85.29780333,60,5.061103425492176,45997.98028643903,5133.738911048654
"(5, 3, 36)",27.68494167,85.29838667,59,57.65602046837611,46055.63630690741,5076.148904662782
"(5, 4, 36)",27.68484167,85.2993,60,90.61577824255971,46146.252085149965,4985.539780661648
"(5, 5, 35)",27.684595,85.30115833,59,185.02489568083618,46331.2769808308,4800.53247315175
"(5, 6, 35)",27.682585,85.30250667,60,259.9611527694461,46591.23813360024,4643.411588101726
"(5, 7, 34)",27.68050167,85.30244333,59,231.73967135904306,46822.977804959286,4634.3711400948205
"(5, 8, 34)",27.67475167,85.30229167,60,639.5452178859776,47462.523022845264,4667.122285943241
"(5, 9, 34)",27.67382,85.30268167,60,110.48656462204386,47573.009587467306,4640.1048351404925
"(5, 10, 33)",27.67026167,85.30543,59,479.3772604689506,48052.38684793626,4438.956580297689
"(5, 11, 33)",27.66806167,85.30717167,60,298.7669934530504,48351.15384138931,4332.461244133975
"(5, 12, 32)",27.66714833,85.30794167,59,126.74529519452996,48477.89913658384,4289.174429791782
"(5, 13, 32)",27.66713,85.30794667,60,2.09683898305006,48479.99597556689,4289.3208126165255
"(5, 14, 31)",27.66674,85.30865,59,81.72032391135058,48561.71629947824,4236.867207249944
"(5, 15, 31)",27.66566333,85.31220167,60,369.6961823249207,48931.41248180316,3949.2896615439454
"(5, 16, 31)",27.66369,85.31559333,60,399.64638510545836,49331.05886690862,3734.4051783129257
"(5, 17, 30)",27.662475,85.31710333,59,200.9170796213507,49531.97594652997,3667.120267578977
"(5, 19, 0)",27.658525,85.321985,90,651.2020104352652,50183.177956965235,3521.5085687791884
"(5, 19, 59)",27.658275,85.32228833,59,40.80761372208615,50223.98557068732,3516.5711755756074
"(5, 20, 59)",27.65817333,85.32242167,60,17.328307413134095,50241.31387810045,3513.9515944258587
"(5, 21, 58)",27.65866833,85.3243,59,193.00904867288853,50434.32292677334,3338.7708446588804
"(5, 22, 58)",27.658675,85.32430833,60,1.1059594916456166,50435.428886264985,3337.664885422904
"(5, 23, 57)",27.65866167,85.32430333,59,1.5618901236962413,50436.99077638868,3339.023749393404
"(5, 24, 57)",27.65867833,85.324315,60,2.180095233127564,50439.170871621805,3336.9291557604806
"(5, 25, 57)",27.65868,85.3243,60,1.488952892402834,50440.65982451421,3337.9014215206435
"(5, 26, 56)",27.65909833,85.325065,59,88.54608745554188,50529.20591196975,3250.840169281327
"(5, 27, 56)",27.66195,85.32813667,60,438.25186055415685,50967.45777252391,2813.8272366687133
"(5, 28, 55)",27.66483833,85.33051833,59,397.6998959315878,51365.1576684555,2426.471434799376
"(5, 29, 55)",27.66681667,85.33214833,60,272.323958029411,51637.48162648491,2163.427143068592
"(5, 30, 54)",27.66706333,85.33236,59,34.449869928555046,51671.93149641346,2130.136942943619
"(5, 31, 54)",27.66747833,85.33280667,60,63.7528364522166,51735.684332865676,2067.1288218602467
"(5, 32, 54)",27.66962833,85.33671667,60,453.2346698779603,52188.919002743634,1616.697554034479
"(5, 33, 53)",27.67157167,85.340135,59,400.01770852948454,52588.93671127312,1219.9355586263616
"(5, 34, 53)",27.672575,85.34119167,60,152.56041352850283,52741.49712480162,1068.2893433018376
"(5, 35, 52)",27.67381333,85.34243667,59,184.3676405874069,52925.86476538903,886.1053791630314
"(5, 36, 52)",27.67608333,85.34509667,60,363.76487434793495,53289.629639736966,524.9920175427405
"(5, 38, 21)",27.678715,85.349135,89,493.7263125496948,53783.35595228666,33.69803021808216
"(5, 38, 51)",27.67968167,85.34944667,30,111.78429138477338,53895.140243671434,99.51360913290777
"(5, 40, 20)",27.680535,85.349455,89,94.8895120362226,53990.029755707656,194.38241568763328
"(5, 41, 20)",27.68293333,85.34926667,60,267.326118382155,54257.35587408981,461.4843344687947
"(5, 42, 20)",27.683575,85.349025,60,75.2140529596959,54332.5699270495,534.1906412843241
"(5, 43, 19)",27.68668833,85.35012167,59,362.636843374149,54695.206770423654,880.9561428877943
"(5, 44, 19)",27.68771167,85.35075333,60,129.67819688512185,54824.884967308775,1000.4326457342178
"(5, 45, 18)",27.69175,85.35307333,59,503.8036376694106,55328.68860497818,1484.513932548522
"(5, 46, 18)",27.69554833,85.35503667,60,464.48942843121495,55793.1780334094,1942.7800857752861
"(5, 47, 17)",27.69683,85.35516167,59,143.04559062595507,55936.22362403535,2083.1674114439143
"(5, 48, 17)",27.701035,85.353375,60,499.5672782156024,56435.790902250956,2503.61338704294
"(5, 49, 17)",27.70128667,85.353145,60,35.99803708687314,56471.78893933783,2527.9260336242924
"(5, 50, 16)",27.702635,85.35217833,59,177.5816035594386,56649.37054289727,2665.1855413447815
"(5, 51, 16)",27.70474667,85.351915,60,236.23376591415123,56885.60430881142,2896.635058331564
"(5, 52, 15)",27.70557333,85.351695,59,94.43749089684692,56980.04179970826,2986.577746808044
"(5, 53, 15)",27.70598667,85.35121167,60,66.15499053715034,57046.19679024541,3029.346837631461
"(5, 54, 14)",27.70613667,85.35084833,59,39.46694677256523,57085.663737017974,3044.1920052660557
"(5, 55, 14)",27.70616833,85.350095,60,74.24562991369886,57159.90936693167,3045.301702128714
"(5, 56, 14)",27.706095,85.3496,60,49.40811900045454,57209.31748593213,3036.5489294374324
"(5, 57, 13)",27.70600667,85.348915,59,68.14690076361912,57277.46438669575,3027.187730202389
"(5, 58, 42)",27.70592167,85.34853,89,39.062370702482994,57316.526757398235,3018.658859003637
"(5, 59, 42)",27.705915,85.34849,60,4.007073680372992,57320.53383107861,3018.0405511080503
"(6, 0, 42)",27.70572,85.34747333,60,102.40891434273716,57422.942745421344,3001.2516706756596
"(6, 1, 41)",27.70569667,85.34725833,59,21.32430145166784,57444.267046873014,3000.12342226575
"(6, 2, 41)",27.705725,85.34720167,60,6.406018244915035,57450.67306511793,3003.674466610733
"(6, 3, 40)",27.70573333,85.34719667,59,1.0489217821639563,57451.7219869001,3004.634753821387
"(6, 4, 40)",27.70618667,85.34556333,60,168.51205503706214,57620.23404193716,3070.866892529516
"(6, 5, 39)",27.70645333,85.34517333,59,48.51059626850077,57668.74463820566,3105.2817229879633
"(6, 6, 39)",27.70645333,85.34514333,60,2.9533637071019743,57671.69800191276,3105.6852578985945
"(6, 7, 39)",27.70645833,85.34514667,60,0.6459275307261297,57672.34392944349,3106.190928057418
"(6, 8, 38)",27.706605,85.344905,59,28.844548211195168,57701.18847765468,3125.6777862334634
"(6, 9, 38)",27.70669833,85.34475833,60,17.781536022095636,57718.97001367677,3138.049319238757
"(6, 10, 37)",27.70677333,85.3447,59,10.125382058192754,57729.09539573496,3147.149065967238
"(6, 11, 37)",27.70675167,85.34466167,60,4.476534524562056,57733.571930259524,3145.3330590358987
"(6, 12, 36)",27.70672833,85.34467667,59,2.9859849101452713,57736.55791516967,3142.5453221073885
"(6, 13, 36)",27.70679,85.3447,60,7.231788417069446,57743.78970358674,3148.9819591775868
"(6, 14, 36)",27.70762667,85.34371333,60,134.49887888227693,57878.28858246902,3256.493697618228
"(6, 15, 35)",27.70899167,85.34383167,59,152.2275053837498,58030.51608785277,3404.14341198906
"(6, 16, 35)",27.71040667,85.34418667,60,161.17516444930664,58191.69125230207,3554.1908945421274
"(6, 18, 4)",27.71219,85.34504333,89,215.4841959499025,58407.175448251975,3739.707219839461
"(6, 19, 4)",27.71346833,85.34550167,60,149.1327389777854,58556.30818722976,3876.1132852790292
"(6, 20, 3)",27.71514833,85.34586333,59,190.1696091882202,58746.47779641798,4058.746047904067
"(6, 21, 3)",27.715495,85.34600667,60,41.049200662934005,58787.52699708092,4095.9496410957468
"(6, 22, 2)",27.71614833,85.34624,59,76.19138389352642,58863.718380974446,4166.534264194724
"(6, 23, 2)",27.717355,85.34655,60,137.60183470204524,59001.32021567649,4298.183750304355
"(6, 24, 2)",27.71763167,85.34671667,60,34.86555619176035,59036.18577186825,4327.8219346229025
"(6, 25, 1)",27.71914,85.346605,59,168.07846959778576,59204.26424146604,4495.899762447085
"(6, 26, 1)",27.721435,85.34567333,60,271.1702808674715,59475.43452233351,4756.939478812235
"(6, 27, 0)",27.72199167,85.34553667,59,63.343656778631214,59538.778179112145,4819.711226839939
"(6, 28, 0)",27.7245,85.34475667,60,289.28753473970795,59828.06571385185,5104.176846702089
"(6, 28, 59)",27.72759,85.34563333,59,354.2615564514199,60182.32727030327,5439.767557519863
"(6, 29, 59)",27.730825,85.34488833,60,367.11318276403574,60549.440453067305,5803.905089017318
"(6, 30, 59)",27.73206667,85.34406667,60,160.00809508355738,60709.44854815086,5948.24895785374
"(6, 31, 58)",27.73406333,85.34286667,59,251.47794906839755,60960.926497219254,6180.711768965887
"(6, 32, 58)",27.735105,85.342175,60,134.35147931370588,61095.27797653296,6303.301427185624
"(6, 33, 57)",27.73824667,85.34004167,59,407.57750301991547,61502.855479552876,6676.41937452144
"(6, 34, 57)",27.73888167,85.33906833,60,119.00352066331355,61621.85900021619,6760.194974800654
"(6, 35, 56)",27.73901333,85.33886167,59,25.05971067522278,61646.91871089141,6777.770398459318
"(6, 36, 26)",27.73913333,85.3387,30,20.7654360236079,61667.68414691502,6793.419827403034
