time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(7, 18, 44)",27.70320167,85.282265,53,6387.145064712073,100064.79758598402,7151.992828994567
"(7, 20, 13)",27.70270667,85.28209,89,57.6748380719101,100122.47242405593,7147.285611714517
"(7, 21, 13)",27.70268833,85.28208167,60,2.1980297680428347,100124.67045382397,7147.2888294583845
"(7, 22, 12)",27.70268667,85.28204333,59,3.779039685270525,100128.44949350924,7150.724664821178
"(7, 23, 12)",27.70309333,85.28195167,60,46.1101335366166,100174.55962704585,7176.00079937849
"(7, 24, 12)",27.70310333,85.281945,60,1.2913644790354895,100175.85099152489,7177.027725458645
"(7, 25, 11)",27.70359833,85.28203333,59,55.7241846368213,100231.57517616171,7189.898700582154
"(7, 26, 11)",27.70385333,85.28204833,60,28.393134159070872,100259.96831032078,7199.457669551253
"(7, 27, 10)",27.70460333,85.28217167,59,84.27553555705975,100344.24384587783,7220.987559150105
"(7, 28, 10)",27.70768667,85.28252667,60,344.62836801835795,100688.87221389619,7332.4917842404875
"(7, 29, 10)",27.70795667,85.28252333,60,30.02443064646698,100718.89664454266,7345.986681985295
"(7, 30, 9)",27.70916167,85.28273667,59,135.62585132976906,100854.52249587243,7387.404590524658
"(7, 31, 9)",27.71305167,85.28319167,60,434.8611439648913,101289.38363983732,7556.094371209064
"(7, 32, 8)",27.714885,85.28337833,59,204.6834114543404,101494.06705129167,7645.216128837913
"(7, 33, 8)",27.716395,85.28355333,60,168.78572089220003,101662.85277218388,7720.163893740361
"(7, 34, 7)",27.71670833,85.28360833,59,35.25884575592701,101698.11161793981,7734.543847853741
"(7, 35, 7)",27.71941333,85.286425,60,409.0751184115813,102107.18673635139,7676.587451162136
"(7, 36, 7)",27.719745,85.28702,60,69.21232838113855,102176.39906473253,7651.190711745991
"(7, 37, 6)",27.72036833,85.28840167,59,152.64541860476578,102329.04448333729,7584.360979100319
"(7, 38, 6)",27.72166167,85.29105333,60,298.006458000691,102627.05094133798,7470.063557103261
"(7, 39, 5)",27.72343,85.29469667,59,408.98593792989965,103036.03687926788,7329.251783931865
"(7, 40, 35)",27.72446,85.296825,90,238.75447867378656,103274.79135794166,7256.175064119902
"(7, 41, 34)",27.72501333,85.29825167,59,153.31337597896263,103428.10473392063,7200.316031806825
"(7, 42, 34)",27.72509167,85.29847833,60,23.950172510206468,103452.05490643083,7190.940869048386
"(7, 43, 33)",27.72542333,85.30001,59,155.20508503373088,103607.25999146455,7113.333657294201
"(7, 44, 33)",27.72703333,85.304435,60,470.89968028500175,104078.15967174956,6959.561840244567
"(7, 45, 32)",27.727385,85.30487,59,57.9852930825021,104136.14496483206,6962.660938027653
"(7, 46, 32)",27.72887333,85.30531167,60,171.1090438707427,104307.2540087028,7065.017493892793
"(7, 47, 32)",27.73186167,85.30536,60,332.3222931790476,104639.57630188185,7326.956406510527
"(7, 48, 31)",27.73314167,85.30539,59,142.36012959735805,104781.93643147922,7440.338910579325
