time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(0, 8, 41)",27.72104667,85.29496667,59,7109.21372586634,7109.21372586634,7132.4419124552915
"(0, 9, 41)",27.72098667,85.29500333,60,7.585051138179899,7116.798777004519,7125.332804865574
"(0, 10, 40)",27.72092167,85.29499,59,7.345803736276364,7124.144580740795,7121.564599574676
"(0, 11, 39)",27.72091667,85.29498833,59,0.5797665656121426,7124.724347306407,7121.322767283356
"(0, 12, 39)",27.720915,85.29498833,60,0.18569552745422419,7124.910042833862,7121.200643603713
"(0, 13, 38)",27.72092,85.29499833,59,1.130487319085981,7126.040530152947,7120.824842914041
"(0, 14, 38)",27.72094,85.29499167,60,2.3185088391413515,7128.359038992088,7122.78153017351
"(0, 15, 37)",27.72090333,85.294955,59,5.445618321655481,7133.8046573137435,7122.819414063092
"(0, 17, 7)",27.720895,85.29495,90,1.048889659066982,7134.85354697281,7122.5815464032685
"(0, 18, 6)",27.72094667,85.29502,59,8.971393132605417,7143.824940105415,7121.169751870134
