time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(1, 17, 49)",27.72104833,85.29550833,60,0.8209252509023,162.02433239395273,7092.533640577166
"(1, 18, 48)",27.72113667,85.29555167,59,10.70933013190779,172.73366252586052,7095.85176026321
"(1, 19, 48)",27.72409,85.29721333,60,366.87179061314447,539.605453139005,7200.080244601051
"(1, 20, 48)",27.72460333,85.29743333,60,61.04921210227046,600.6546652412754,7224.74832464215
"(1, 21, 47)",27.72462167,85.297435,59,2.045928916518109,602.7005941577936,7226.069640785511
"(1, 23, 17)",27.72469167,85.29745333,90,7.990011243476725,610.6906054012703,7230.282245645914
"(1, 24, 16)",27.72496833,85.29806,59,67.1722916802023,677.8628970814726,7209.9786531360205
"(1, 25, 16)",27.724995,85.29815167,60,9.497812407759003,687.3607094892317,7205.760396836954
"(1, 26, 15)",27.72577,85.30152167,59,342.71504284897435,1030.075752338206,7040.853904904984
"(1, 27, 15)",27.72731167,85.304755,60,361.4811726757237,1391.5569250139297,6963.486597680929
"(1, 28, 14)",27.72888167,85.30529333,59,182.43976673468677,1573.9966917486165,7066.859413242221
"(1, 29, 14)",27.73369333,85.30539333,60,535.1227012308073,2109.1193929794235,7490.05754923485
"(1, 30, 14)",27.73494333,85.305545,60,139.79293449772322,2248.912327477147,7595.256387428841
"(1, 31, 13)",27.73537333,85.305845,59,56.195532059860994,2305.1078595370077,7617.921692319891
"(1, 32, 13)",27.735465,85.30611,60,28.002263517608224,2333.110123054616,7611.682486305316
"(1, 33, 12)",27.7354,85.30675333,59,63.72727760155851,2396.8374006561744,7570.339191492321
"(1, 34, 12)",27.73507833,85.308765,60,201.19245410860253,2598.029854764777,7432.0089118296655
"(1, 35, 11)",27.73509167,85.30881667,59,5.297262874505543,2603.3271176392827,7430.517345600306
"(1, 36, 11)",27.73502333,85.30922667,60,41.06134050369568,2644.3884581429784,7402.437574565441
"(1, 37, 11)",27.73488167,85.31009667,60,87.0619912152785,2731.4504493582567,7343.575584350606
"(1, 38, 10)",27.73483333,85.31107333,59,96.2728683967617,2827.7233177550183,7288.691215603974
"(1, 39, 10)",27.734895,85.312515,60,142.0544960555217,2969.77781381054,7222.035661241548
"(1, 40, 9)",27.73508333,85.31482,59,227.82190324279924,3197.599717053339,7128.8195398739135
"(1, 41, 9)",27.73506833,85.31568667,60,85.3136362284637,3282.9133532818028,7086.9206112811835
"(1, 42, 38)",27.73519667,85.3184,89,267.4258028202292,3550.339156102032,6978.395578110137
"(1, 43, 38)",27.73522333,85.31872,60,31.63344894471721,3581.9726050467493,6967.31633321462
"(1, 44, 37)",27.73567,85.32095667,59,225.6650462228865,3807.6376512696356,6919.883834412522
"(1, 45, 37)",27.73757,85.32426333,60,387.99935102527644,4195.637002294912,6991.465274179724
"(1, 46, 37)",27.739285,85.32709333,60,337.54855805601477,4533.185560350927,7078.485598587893
"(1, 47, 36)",27.74062667,85.32933333,59,266.1859574186124,4799.371517769539,7156.227015853376
"(1, 48, 36)",27.74218667,85.33262,60,367.03172369745755,5166.403241466997,7242.18967854384
"(1, 49, 35)",27.74137833,85.33456,59,211.02212190090054,5377.425363367898,7112.882960553453
"(1, 50, 35)",27.74051667,85.336245,60,191.51748439952124,5568.942847767419,6986.364196301642
"(1, 51, 34)",27.74050333,85.33621167,59,3.5999670853397476,5572.542814852759,6985.5190304104435
"(1, 52, 34)",27.73935,85.33845167,60,255.03901124032262,5827.581826093082,6821.06203435836
"(1, 53, 34)",27.73883333,85.33940667,60,110.15549937263981,5937.737325465721,6749.9143501355875
"(1, 54, 33)",27.737555,85.34067167,59,188.95615650626317,6126.6934819719845,6591.831534008995
"(1, 55, 33)",27.73462333,85.34256833,60,375.6486578812249,6502.342139853209,6245.764612341806
"(1, 56, 32)",27.73457,85.34261167,59,7.304786458305149,6509.646926311514,6239.4068415701495
"(1, 58, 2)",27.733115,85.34350167,90,183.97919694381423,6693.626123255328,6069.489532201156
"(1, 59, 1)",27.72964667,85.34568167,59,441.32872699084635,7134.954850246174,5667.614643674078
"(2, 0, 1)",27.72728333,85.34561833,60,262.8653563092788,7397.820206555452,5405.853472389901
"(2, 1, 0)",27.72714,85.345585,59,16.27169908694368,7414.091905642396,5390.186925742569
"(2, 2, 0)",27.72282833,85.34527833,60,480.385113311684,7894.47701895408,4914.517753801458
"(2, 2, 59)",27.72078833,85.34607167,59,239.90273995084416,8134.3797589049245,4682.295153835971
"(2, 3, 59)",27.71957,85.34651333,60,142.27676619901405,8276.65652510394,4544.189209800696
"(2, 4, 59)",27.717995,85.34694667,60,180.25181050143811,8456.908335605378,4366.798482789209
"(2, 5, 58)",27.71645833,85.34638,59,179.74425793105146,8636.65259353643,4199.885011369118
"(2, 6, 58)",27.715905,85.34616333,60,65.11933033443165,8701.771923870861,4140.142802844456
"(2, 7, 57)",27.71494,85.34585,59,111.64797441786773,8813.419898288728,4035.7856506647618
"(2, 8, 57)",27.713395,85.34556,60,174.15183523549695,8987.571733524226,3867.4254517498794
"(2, 9, 56)",27.71338,85.34555167,59,1.858592942098618,8989.430326466325,3865.8475088000973
"(2, 10, 56)",27.712775,85.34535,60,70.14100514561694,9059.571331611942,3800.9822987178936
"(2, 11, 56)",27.71094,85.34449,60,220.9084622073511,9280.479793819293,3608.6899971561907
"(2, 13, 25)",27.70803333,85.34350333,89,337.48639548774304,9617.966189307037,3304.643134585016
"(2, 14, 25)",27.70715667,85.34443333,60,133.73252551659806,9751.698714823635,3193.2737984222363
"(2, 15, 24)",27.70697333,85.34468,59,31.706343586931233,9783.405058410566,3169.4332327707607
"(2, 16, 24)",27.70583667,85.347285,60,285.9047297250239,10069.30978813559,3015.4616924209695
"(2, 17, 23)",27.70609167,85.349225,59,193.07841904278754,10262.388207178377,3036.2444340261695
"(2, 18, 23)",27.706215,85.35097333,60,172.66108721839313,10435.049294396771,3053.466088817975
"(2, 19, 22)",27.70228,85.35248667,59,462.22089280548977,10897.27018720226,2629.1721731067773
"(2, 19, 52)",27.700915,85.35352333,30,182.90307825531906,11080.173265457579,2492.7273655573695
