time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(0, 33, 23)",27.721045,85.29505667,91,7.348843038426013,7168.969518696361,7125.656110705409
"(0, 34, 23)",27.72108667,85.29505667,60,4.6334925930681905,7173.603011289429,7128.711665781621
"(0, 35, 22)",27.72108,85.295075,59,1.950753776769011,7175.553765066197,7126.866401758732
"(0, 36, 22)",27.72106667,85.29509167,60,2.2112081622398616,7177.764973228437,7124.655417446608
"(0, 37, 22)",27.72111167,85.295075,60,5.2659444568631075,7183.030917685301,7129.190055637433
"(0, 38, 21)",27.72098833,85.29504333,59,14.064605423734191,7197.095523109035,7122.491329467877
"(0, 39, 21)",27.72102167,85.29499833,60,5.776130849203295,7202.871653958238,7128.2660400746
"(0, 40, 20)",27.72079167,85.29505333,59,26.14155948608088,7229.013213444319,7107.3646526567
"(0, 41, 20)",27.72073333,85.29500667,60,7.94839654530423,7236.961609989624,7106.569545430958
"(0, 42, 19)",27.72073333,85.29504667,59,3.937302748743607,7240.8989127383675,7103.598839837711
"(0, 43, 19)",27.720705,85.29501833,60,4.207756212453449,7245.106668950821,7103.636630464328
"(0, 44, 19)",27.72070667,85.29499833,60,1.97739045715503,7247.0840594079755,7105.24442114978
"(0, 45, 18)",27.72070833,85.29499833,59,0.18458357849081924,7247.268642986466,7105.365484371342
"(0, 46, 18)",27.72056,85.29524667,60,29.48870254834853,7276.757345534815,7076.096104517606
"(0, 47, 17)",27.721,85.29540833,59,51.44843688286291,7328.205782417677,7096.355774182586
"(0, 48, 17)",27.72094333,85.295455,60,7.798153425429266,7336.003935843107,7088.742945387918
"(0, 49, 16)",27.720935,85.295495,59,4.0447793999815875,7340.048715243089,7085.176728851621
"(0, 50, 16)",27.72095333,85.29548,60,2.51679984174933,7342.565515084838,7087.632164174694
"(0, 51, 16)",27.720965,85.295455,60,2.781989133537785,7345.347504218375,7090.336174247304
"(0, 52, 45)",27.72095,85.29545833,89,1.6998263792449921,7347.04733059762,7088.9873799619345
"(0, 53, 44)",27.72096,85.29546167,59,1.1595331009541103,7348.206863698574,7089.476020514584
"(0, 54, 44)",27.720935,85.29542,60,4.954941947914039,7353.161805646489,7090.716072681653
"(0, 55, 44)",27.72095333,85.29542667,60,2.1413363743541556,7355.303142020843,7091.570390523021
"(0, 56, 43)",27.72095333,85.29548167,59,5.413780356745833,7360.716922377588,7087.508868224236
"(0, 57, 43)",27.72094667,85.29549333,60,1.3659030120633566,7362.082825389652,7086.158230783542
"(0, 58, 42)",27.72098167,85.29545167,59,5.65349076220417,7367.736316151856,7091.807941102161
"(0, 59, 42)",27.72097167,85.29542167,60,3.1553867879430237,7370.891702939799,7093.287790620895
"(1, 0, 41)",27.72101833,85.29536167,59,7.861243995888466,7378.752946935688,7101.149025640559
"(1, 1, 41)",27.72098167,85.29548333,60,12.650072952837549,7391.403019888526,7089.47092131363
"(1, 2, 41)",27.72096333,85.295525,60,4.580671638166749,7395.983691526692,7085.046202891222
"(1, 3, 40)",27.72099667,85.295525,59,3.7072388545139656,7399.690930381206,7087.500071688569
"(1, 4, 40)",27.721075,85.295435,60,12.423468113304502,7412.114398494511,7099.905892559847
"(1, 5, 39)",27.72097833,85.29546833,59,11.238723419241671,7423.353121913753,7090.332405640946
"(1, 6, 39)",27.72096667,85.29548833,60,2.357237503266749,7425.710359417019,7087.998382742683
"(1, 7, 38)",27.720945,85.29550833,59,3.1115455893105106,7428.82190500633,7084.928048144608
"(1, 8, 38)",27.720945,85.29548333,60,2.4608094417009245,7431.282714448031,7086.77373119007
"(1, 9, 38)",27.72096333,85.29542167,60,6.4024337756235985,7437.685148223654,7092.674718252306
"(1, 10, 37)",27.72094833,85.29549333,59,7.2481817472409995,7444.933329970895,7086.280315773002
"(1, 11, 37)",27.72098333,85.29545333,60,5.5361149437385135,7450.469444914634,7091.807482457615
"(1, 13, 6)",27.72098333,85.29545667,89,0.3287640249600111,7450.798208939594,7091.560915729688
"(1, 14, 6)",27.720995,85.295485,60,3.0757284937564395,7453.87393743335,7090.328470967757
"(1, 15, 5)",27.72097,85.29553667,59,5.7961265271482425,7459.670063960498,7084.675940330703
"(1, 16, 5)",27.72096667,85.29551667,60,2.003167029183379,7461.6732309896815,7085.906700626319
"(1, 17, 4)",27.720975,85.295525,59,1.2370327688037852,7462.910263758486,7085.905006603086
"(1, 18, 4)",27.72092333,85.29554,60,5.932125412787042,7468.842389171273,7080.996258230239
"(1, 19, 3)",27.72096833,85.29551,59,5.810143781278769,7474.652532952551,7086.5210868649565
"(1, 20, 3)",27.72098167,85.29546333,60,4.827384823580808,7479.4799177761315,7090.947174832711
"(1, 20, 33)",27.72096833,85.29547167,30,1.6953517873487984,7481.1752695634805,7089.350316976686
"(1, 22, 6)",27.72158833,85.29582333,93,77.14281316766305,7558.3180827311435,7109.381386430599
"(1, 23, 9)",27.72236,85.29627333,63,96.56399598568878,7654.882078716832,7134.509749972238
"(1, 23, 39)",27.72236667,85.296275,30,0.7596679467324129,7655.641746663565,7134.892651951143
"(1, 28, 19)",27.722395,85.296285,280,3.3003525742549247,7658.94209923782,7136.309679202856
"(1, 29, 18)",27.72243833,85.296245,59,6.222196739210541,7665.164295977031,7142.472065638437
