time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(0, 1, 24)",27.71553667,85.28348167,59,315.921108942785,315.921108942785,7674.877623294275
"(0, 2, 24)",27.71821667,85.28405333,60,303.26880001459386,619.1899089573789,7790.951640083145
"(0, 3, 53)",27.72083833,85.28924833,89,588.6196809617538,1207.8095899191326,7550.700075924134
"(0, 4, 53)",27.72306167,85.29386167,60,517.0344449610417,1724.8440348801741,7362.498726919491
"(0, 5, 53)",27.72466333,85.29715333,60,369.7195821231433,2094.5636170033176,7249.012567694465
"(0, 6, 52)",27.72490833,85.29791,59,79.30429112877694,2173.8679081320947,7215.609882000028
"(0, 7, 52)",27.725815,85.30187167,60,402.7628537643587,2576.6307618964534,7021.525303340059
"(0, 8, 51)",27.72731833,85.30481,59,334.0462213733752,2910.6769832698287,6960.639092616292
"(0, 9, 51)",27.72991,85.30532667,60,292.63306189624205,3203.3100451660707,7155.3288100048185
"(0, 10, 50)",27.733145,85.30538333,59,359.75881214014566,3563.068857306216,7441.022617966986
"(0, 11, 50)",27.73544167,85.30634,60,272.18240012134646,3835.2512574275625,7596.857624295563
"(0, 12, 50)",27.73528833,85.30727667,60,93.75002503366379,3929.0012824612263,7531.483576814853
"(0, 13, 49)",27.73498667,85.309335,59,205.33817982697707,4134.339462288203,7393.290276377619
"(0, 14, 49)",27.73478333,85.31108833,60,174.0373551544751,4308.376817442679,7283.172310530186
"(0, 15, 48)",27.735085,85.314565,59,343.8132610217255,4652.190078464404,7141.02739286862
"(0, 16, 48)",27.73506833,85.31472833,60,16.181395054274194,4668.371473518679,7131.678225485793
"(0, 17, 47)",27.73507333,85.31656667,59,180.92958300983483,4849.301056528513,7047.177597935061
"(0, 18, 47)",27.73515833,85.31832,60,172.8206523137933,5022.121708842306,6978.021244570223
"(0, 19, 46)",27.73518667,85.31852167,59,20.09686938359441,5042.218578225901,6972.154218920761
"(0, 20, 46)",27.73518667,85.31869833,60,17.386792024950733,5059.605370250852,6964.572732268814
"(0, 21, 46)",27.736465,85.32245833,60,396.4161022756958,5456.021472526548,6942.826932512437
"(0, 22, 45)",27.738245,85.32533333,59,345.3057502786635,5801.327222805211,7025.365839395157
"(0, 24, 15)",27.74010167,85.32841667,90,367.0208255428417,6168.3480483480525,7125.8707842666545
"(0, 25, 14)",27.74212167,85.33194167,59,413.27695377096387,6581.625002119016,7250.752596819322
"(0, 26, 14)",27.74217667,85.33229833,60,35.628870403502766,6617.253872522519,7248.425524090858
"(0, 27, 13)",27.74212333,85.33293667,59,63.10046742095738,6680.354339943476,7228.252090218231
"(0, 28, 13)",27.74062833,85.335985,60,342.97729086800445,7023.33163081148,7003.368612197508
"(0, 29, 12)",27.74024333,85.336745,59,86.18019815672984,7109.51182896821,6947.463277041719
"(0, 30, 12)",27.74023833,85.336765,60,2.0453139017216992,7111.557142869931,6946.561730253635
"(0, 31, 12)",27.74022833,85.33679667,60,3.309212052920621,7114.866354922852,6944.907328286248
"(0, 32, 11)",27.73900167,85.33912,59,266.2444863234277,7381.11084124628,6772.61778686012
"(0, 33, 11)",27.738095,85.340255,60,150.4712036372553,7531.582044883536,6656.825009022458
"(0, 34, 10)",27.73482667,85.34242667,59,421.6121468833916,7953.194191766927,6269.767712413958
"(0, 35, 10)",27.73208,85.34417333,60,350.47283882328003,8303.667030590208,5948.796105591942
"(0, 36, 9)",27.73051667,85.345155,59,198.8808814641754,8502.547912054384,5767.732789325717
"(0, 37, 9)",27.72785,85.345825,60,303.7645780876769,8806.312490142062,5467.338856719938
"(0, 38, 8)",27.72771333,85.34579667,59,15.450708292427569,8821.76319843449,5452.358821288531
"(0, 39, 8)",27.72543,85.345015,60,265.29592744637006,9087.05912588086,5204.965192935582
"(0, 40, 8)",27.72229333,85.34551167,60,352.1912635009144,9439.250389381774,4853.343573865243
"(0, 41, 7)",27.72044833,85.34618,59,215.44395908480624,9654.69434846658,4643.830686767783
"(0, 42, 7)",27.71809833,85.34695833,60,272.307957336472,9927.002305803053,4378.204805354266
"(0, 43, 6)",27.71670333,85.34646333,59,162.58980541928045,10089.592111222333,4226.474719638442
"(0, 44, 36)",27.71373167,85.345595,90,341.3099793783116,10430.902090600644,3904.3394900710996
"(0, 45, 35)",27.71365333,85.34558833,59,8.73572047239169,10439.637811073037,3895.734541277558
"(0, 46, 35)",27.71308667,85.34547333,60,64.01857850588631,10503.656389578922,3834.178107468301
"(0, 47, 34)",27.712125,85.345015,59,116.06144726754145,10619.717836846463,3732.855378607154
"(0, 48, 34)",27.71060167,85.344325,60,182.49800247878434,10802.215839325247,3573.687031127834
"(0, 49, 34)",27.70867333,85.343775,60,221.15185560574318,11023.36769493099,3370.147503752473
"(0, 50, 33)",27.70676,85.344955,59,242.40009762072398,11265.767792551715,3142.0351354740633
"(0, 51, 33)",27.70595,85.34834833,60,345.9871695943807,11611.754962146095,3022.406759622912
"(0, 52, 32)",27.70584167,85.35156,59,316.4053138549687,11928.160276001063,3015.3986784002564
"(0, 53, 32)",27.701285,85.35323167,60,532.7357276934537,12460.896003694517,2528.978767763504
"(0, 54, 32)",27.69684667,85.35523,60,531.2893112939294,12992.185314988446,2086.771956703456
"(0, 55, 31)",27.69160167,85.353045,59,621.6287758710411,13613.814090859487,1467.8324834943314
"(0, 56, 31)",27.68903833,85.35158833,60,319.08102569310853,13932.895116552596,1158.8775197856498
"(0, 57, 30)",27.68551833,85.349585,59,438.3008861455004,14371.196002698096,748.5890752424009
"(0, 58, 30)",27.681105,85.34952,60,490.78164079689856,14861.977643494994,257.8116171159369
"(0, 59, 29)",27.67995833,85.34962333,59,127.90921518340467,14989.8868586784,131.1571673132866
"(1, 0, 29)",27.677955,85.34962833,60,222.76067649923274,15212.647535177632,93.85122975061546
"(1, 1, 29)",27.67585333,85.35058833,60,252.0910600254733,15464.738595203105,344.3673761378182
"(1, 2, 28)",27.67528333,85.35252833,59,201.27783656925223,15666.016431772357,492.5668295727571
"(1, 3, 28)",27.67504,85.356305,60,372.8855264560645,16038.901958228422,791.7901410074238
"(1, 4, 57)",27.67387167,85.35515333,89,172.45008502903485,16211.352043257457,782.4383850225089
"(1, 5, 57)",27.67396833,85.35518167,60,11.104508877310893,16222.456552134769,776.9872419187776
"(1, 6, 56)",27.67395167,85.35514167,59,4.352864514309502,16226.809416649077,775.4228011824098
"(1, 7, 56)",27.67395833,85.355145,60,0.8099127270235283,16227.6193293761,775.1459710093608
"(1, 8, 55)",27.67398,85.35516167,59,2.915631857437419,16230.534961233538,774.6662128851736
