time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(12, 34, 57)",27.697575,85.355205,89,683.5373726514204,127020.99184999708,2164.1750538096876
"(12, 35, 27)",27.69949167,85.354585,30,221.6930025145615,127242.68485251164,2356.7595064922007
"(12, 36, 57)",27.70170167,85.35280667,90,301.7296937163836,127544.41454622801,2569.1293542764524
"(12, 37, 56)",27.705315,85.35182833,59,413.16712527844317,127957.58167150646,2958.9334158176966
"(12, 38, 56)",27.70584167,85.34774333,60,406.394632219476,128363.97630372594,3013.1374016341
"(12, 39, 55)",27.70625667,85.345445,59,230.91876707080104,128594.89507079675,3080.06582763246
"(12, 40, 55)",27.706415,85.34522333,60,28.03875417182133,128622.93382496857,3100.3920368378326
"(12, 41, 54)",27.706445,85.34510667,59,11.959308246435521,128634.89313321501,3105.264762129766
"(12, 42, 54)",27.70657,85.34502333,60,16.14017382913841,128651.03330704414,3120.1713002248425
"(12, 43, 54)",27.70758667,85.34379,60,165.8963099820354,128816.92961702618,3250.8073069316165
"(12, 44, 53)",27.70934167,85.34390167,59,195.4564904510886,129012.38610747727,3441.4426960426945
"(12, 45, 53)",27.71044333,85.34418667,60,125.67079539118313,129138.05690286845,3558.2234858491247
"(12, 46, 52)",27.71241167,85.34509167,59,236.30634218478718,129374.36324505325,3763.641317926705
"(12, 47, 52)",27.713325,85.34550167,60,109.28362036413303,129483.64686541738,3860.257141288702
"(12, 48, 51)",27.713475,85.34549333,59,16.699431915685363,129500.34629733306,3876.9339652546
"(12, 50, 51)",27.713845,85.34555333,120,41.56391575016156,129541.91021308322,3917.2826242021893
"(12, 51, 50)",27.714,85.34559667,59,17.75539902224356,129559.66561210545,3934.0189303634256
"(12, 52, 50)",27.714195,85.34561333,60,21.744942128711994,129581.41055423417,3955.442798355106
"(12, 53, 49)",27.71413,85.345585,59,7.747026164273944,129589.15758039845,3948.5175740335762
"(12, 54, 19)",27.714135,85.345575,30,1.1305406459662624,129590.28812104442,3949.166355786071
"(12, 55, 49)",27.71415667,85.34556333,90,2.669425632802717,129592.95754667722,3951.676174404926
"(12, 57, 18)",27.71411833,85.34562833,89,7.688682731476525,129600.6462294087,3946.815195517883
"(12, 57, 48)",27.71411333,85.345635,30,0.8603555977334733,129601.50658500643,3946.1989329565586
"(12, 59, 17)",27.71416333,85.34561833,89,5.79685797122805,129607.30344297766,3951.890280290522
"(13, 0, 17)",27.71473667,85.34574667,60,64.99221563576364,129672.29565861342,4014.180725943004
"(13, 1, 17)",27.71501833,85.34583667,60,32.548103849970595,129704.8437624634,4044.577408754351
"(13, 2, 16)",27.71505667,85.34580667,59,5.186132830662378,129710.02989529406,4049.085790460684
"(13, 3, 16)",27.71521667,85.34588667,60,19.456159867991904,129729.48605516205,4066.1161784966757
"(13, 4, 15)",27.71544833,85.34596167,59,26.796518567064428,129756.28257372911,4091.1495874089965
"(13, 5, 15)",27.71590667,85.34607333,60,52.13686324941595,129808.41943697853,4141.033533040413
"(13, 6, 14)",27.71683833,85.346435,59,109.54255938379092,129917.96199636231,4241.6447587799
"(13, 7, 14)",27.71735,85.34650833,60,57.35117434838922,129975.3131707107,4297.905160287471
"(13, 8, 14)",27.71743167,85.34653333,60,9.408815001745324,129984.72198571244,4306.79980950867
"(13, 9, 13)",27.71759333,85.346595,59,18.97312666767518,130003.69511238011,4324.333944445946
"(13, 10, 13)",27.71817333,85.34676167,60,66.54710637420686,130070.24221875431,4387.6641029314005
"(13, 11, 12)",27.71958167,85.34644167,59,159.73674195123434,130229.97896070554,4545.94105749034
"(13, 12, 12)",27.72062833,85.34603333,60,123.12855459943646,130353.10751530498,4664.821619934086
"(13, 13, 11)",27.72152667,85.34569167,59,105.40011130232301,130458.5076266073,4766.9601574905655
"(13, 14, 41)",27.722495,85.345385,90,111.82463855154525,130570.33226515885,4876.708195181571
"(13, 15, 40)",27.725935,85.34509333,59,383.5863926318126,130953.91865779067,5260.284279943239
"(13, 16, 40)",27.72853167,85.34588667,60,299.10898014525606,131253.0276379359,5542.586592004277
"(13, 17, 40)",27.73106667,85.34470667,60,304.86805017413263,131557.89568811003,5832.106661535393
"(13, 18, 39)",27.73160833,85.34438,59,68.27426225872081,131626.16995036876,5894.788852106484
"(13, 19, 39)",27.73354333,85.34315167,60,246.80003135171498,131872.96998172047,6120.3001178321965
"(13, 20, 38)",27.735495,85.34189167,59,249.9483505390199,132122.9183322595,6349.602704686917
"(13, 21, 38)",27.73883,85.33919333,60,456.11748906226234,132579.03582132174,6752.661815888394
"(13, 22, 37)",27.73906,85.33881833,59,44.901317745555694,132623.9371390673,6783.555978727169
"(13, 23, 37)",27.73915833,85.33856,60,27.675213910021277,132651.61235297733,6798.328829529045
"(13, 24, 37)",27.73969167,85.33755333,60,115.46572265048735,132767.07807562783,6873.110631066292
"(13, 25, 36)",27.73973167,85.33744833,59,11.250182467893596,132778.32825809572,6879.2634814291005
"(13, 26, 36)",27.73971667,85.33744667,60,1.6759056537646848,132780.0041637495,6877.648548246719
"(13, 27, 35)",27.73974,85.33734167,59,10.654268242083345,132790.65843199156,6881.989389489427
"(13, 28, 35)",27.74043167,85.33612167,60,142.58724214107383,132933.24567413263,6979.353654192054
"(13, 29, 34)",27.74115833,85.33483667,59,150.0718765898546,133083.31755072248,7083.360341687294
"(13, 30, 34)",27.742055,85.33204167,60,292.5792397743202,133375.8967904968,7241.21411377637
"(13, 31, 34)",27.73999833,85.32833167,60,430.8247952084705,133806.72158570527,7117.3192885196
"(13, 32, 33)",27.73804667,85.32518667,59,378.01728774891774,134184.7388734542,7009.526817639132
"(13, 33, 33)",27.73655,85.32266667,60,298.6745033147366,134483.41337676893,6943.739516329937
"(13, 35, 2)",27.73508167,85.31807667,89,480.342677764759,134963.7560545337,6980.936550842496
"(13, 36, 2)",27.73496167,85.31506333,60,296.8719407745145,135260.62799530823,7105.494961598717
"(13, 37, 1)",27.73483833,85.313485,59,155.9431461736268,135416.57114148187,7168.931477992734
