time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(8, 37, 4)",27.71577167,85.28363,30,175.54104567807408,75557.86162509164,7676.481384750603
"(8, 38, 33)",27.71565833,85.28363167,89,12.603905082307646,75570.46553017394,7669.600949138847
"(8, 39, 33)",27.71560833,85.28358833,60,7.007982150685902,75577.47351232462,7670.239467455416
"(8, 40, 33)",27.71421333,85.28338167,60,156.4452105045493,75733.91872282917,7606.005444421529
"(8, 41, 32)",27.709855,85.28283167,59,487.63919198549627,76221.55791481466,7414.673096441237
"(8, 42, 32)",27.70727,85.282585,60,288.4627885574345,76510.0207033721,7307.140676994059
"(8, 43, 31)",27.70433833,85.282235,59,327.8027418708687,76837.82344524296,7203.601045684803
"(8, 44, 31)",27.70234667,85.28196833,60,223.01314724742613,77060.83659249039,7143.6395711037985
"(8, 45, 30)",27.69881833,85.28156,59,394.3876937100793,77455.22428620046,7047.506618598399
"(8, 46, 30)",27.69768167,85.28156833,60,126.39348602370028,77581.61777222417,7007.83693243034
"(8, 47, 30)",27.6963,85.28156667,60,153.63478122581085,77735.25255344999,6963.516345452833
"(8, 48, 29)",27.69391333,85.281705,59,265.73483351396175,78000.98738696396,6880.873478483591
"(8, 49, 29)",27.68884333,85.28501833,60,651.342978739058,78652.33036570302,6443.804857149921
"(8, 50, 28)",27.68874167,85.28527833,59,27.984641080372867,78680.31500678339,6416.636893851287
"(8, 51, 28)",27.68815333,85.28894,60,366.4215836482897,79046.73659043168,6050.223198511087
"(8, 52, 28)",27.68560833,85.29353,60,533.2343356317202,79579.9709260634,5559.992273600209
"(8, 53, 27)",27.68513833,85.29648167,59,295.2960583366461,79875.26698440005,5264.961923517976
"(8, 54, 56)",27.68493167,85.29805833,89,156.93698306071983,80032.20396746077,5108.037812951455
"(8, 55, 56)",27.68493667,85.29804667,60,1.2756340416767196,80033.47960150245,5109.249897121624
"(8, 56, 56)",27.68491333,85.29806833,60,3.359188473759098,80036.8387899762,5106.789971466588
"(8, 57, 55)",27.68491833,85.29807167,59,0.645960565692595,80037.48475054189,5106.5381135878715
"(8, 58, 55)",27.68489,85.298505,60,42.78392204462217,80080.2686725865,5063.8318524558645
"(8, 59, 54)",27.68455167,85.30105667,59,254.0512557627549,80334.31992834926,4809.808348574491
"(9, 0, 54)",27.68293167,85.30250167,60,229.55050280950348,80563.87043115876,4647.558778254781
"(9, 1, 53)",27.67983833,85.302405,59,344.09540308631705,80907.96583424509,4635.709960768736
"(9, 2, 53)",27.674615,85.30229167,60,580.9150002320195,81488.88083447711,4668.6107278522795
"(9, 3, 53)",27.67224667,85.30385167,60,304.8783182815913,81793.7591527587,4550.427220367939
"(9, 4, 52)",27.66875333,85.30658833,59,472.77631833783283,82266.53547109653,4367.425220809196
"(9, 5, 52)",27.66693833,85.30812333,60,252.1554121803508,82518.69088327688,4279.257743154362
"(9, 6, 51)",27.66686167,85.30823,59,13.528365483026946,82532.21924875991,4271.904445018454
"(9, 7, 51)",27.66668333,85.30874833,60,54.762400701057956,82586.98164946097,4229.683728956108
"(9, 8, 50)",27.66587333,85.31148667,59,284.319449768067,82871.30109922904,4006.3697821574283
"(9, 9, 50)",27.66547333,85.31280167,60,136.92921428324033,83008.23031351228,3902.415110510178
"(9, 10, 50)",27.662365,85.31722167,60,555.8283815745941,83564.05869508687,3663.0796301226956
"(9, 11, 49)",27.66129833,85.31860833,59,180.88185372864237,83744.94054881552,3607.8889639350027
"(9, 12, 49)",27.65936833,85.320945,60,314.66876154590636,84059.60931036143,3542.891337701314
"(9, 14, 18)",27.65877167,85.32449667,89,356.03374910826847,84415.6430594697,3316.696246532779
"(9, 15, 18)",27.65879333,85.32450167,60,2.4583094571715076,84418.10136892687,3314.7151489883927
"(9, 16, 17)",27.65916,85.325155,59,76.17522930532365,84494.2765982322,3239.669761853267
"(9, 17, 17)",27.65924333,85.32530167,60,17.161627907041513,84511.43822613925,3222.753626348927
"(9, 18, 16)",27.66328,85.32922333,59,592.1536637919038,85103.59188993115,2635.8236115181458
"(9, 19, 16)",27.66610333,85.33155,60,388.66745937253944,85492.25934930368,2258.835076127675
"(9, 20, 16)",27.666115,85.33152,60,3.2268695059660852,85495.48621880964,2260.334273146931
"(9, 21, 15)",27.66651333,85.33185,59,54.93620895773466,85550.42242776738,2207.3575176615295
"(9, 22, 15)",27.66708,85.33235333,60,80.17110323103681,85630.59353099842,2129.5227522075415
"(9, 23, 14)",27.66711667,85.33239,59,5.446798437159405,85636.04032943558,2124.1723802979427
"(9, 24, 14)",27.66712667,85.33238333,60,1.2914745159601995,85637.33180395154,2124.013424476731
"(9, 25, 13)",27.66711,85.33238833,59,1.9179070107483085,85639.2497109623,2124.7557670479555
"(9, 26, 13)",27.66784333,85.33343667,60,131.55959833056127,85770.80930929286,1993.2046639828227
"(9, 27, 13)",27.67043833,85.338265,60,556.1941701000208,86327.00347939288,1441.776735270391
"(9, 28, 12)",27.67177167,85.34036667,59,254.5908456494484,86581.59432504233,1188.124877048
"(9, 29, 12)",27.673275,85.34186667,60,223.07579041909958,86804.67011546143,967.3931020931791
"(9, 30, 11)",27.67569667,85.34448,59,372.47441833633826,87177.14453379776,599.3957216233722
"(9, 31, 11)",27.67802167,85.34801667,60,433.7329710004949,87610.87750479826,166.27994774725724
"(9, 32, 10)",27.67857,85.34884667,59,101.96788901380937,87712.84539381208,65.71401904227932
"(9, 33, 10)",27.67862833,85.348955,60,12.484384875131372,87725.32977868721,53.452583911328944
"(9, 34, 39)",27.678635,85.34891833,89,3.686296528212146,87729.01607521542,56.648266883553944
"(9, 35, 39)",27.67873833,85.34915667,60,26.13102289126744,87755.14709810668,31.074861941074165
"(9, 36, 39)",27.67880167,85.34933167,60,18.616070234107436,87773.76316834078,13.469728309175643
"(9, 37, 38)",27.67930667,85.34947167,59,57.82090907487693,87831.58407741565,57.79599179376015
"(9, 38, 38)",27.67981,85.34945333,60,55.9968712707352,87887.58094868639,113.7707187723289
"(9, 39, 37)",27.68030333,85.34945833,59,54.85800259124286,87942.43895127763,168.62041338207945
"(9, 40, 37)",27.681085,85.34942167,60,86.99266829951321,88029.43161957714,255.57550816102244
"(9, 41, 36)",27.682835,85.34924,59,195.41163376704992,88224.8432533442,450.6836852022792
"(9, 42, 36)",27.68364833,85.34905333,60,92.28712512418488,88317.13037846838,542.1008415414288
"(9, 43, 36)",27.68608333,85.34980667,60,280.7367056778124,88597.8670841462,812.0120257142726
"(9, 44, 35)",27.68804,85.35094167,59,244.5950900974664,88842.46217424367,1039.086098873696
"(9, 45, 35)",27.69135667,85.35282167,60,412.64430346938946,89255.10647771307,1436.1849447745037
"(9, 46, 34)",27.69397,85.354335,59,326.56205692847254,89581.66853464153,1754.994052379651
"(9, 47, 34)",27.69600667,85.35504667,60,237.0590651285962,89818.72759977012,1991.9958210280577
"(9, 48, 33)",27.69973167,85.35437833,59,419.395065155742,90238.12266492586,2378.6160448366236
"(9, 49, 33)",27.70152167,85.35291667,60,245.60969925565476,90483.73236418152,2550.699600012453
"(9, 50, 33)",27.70262167,85.35223167,60,139.67347726251919,90623.40584144404,2664.2421477170246
"(9, 51, 32)",27.70482667,85.35195167,59,246.72949739904388,90870.13533884309,2905.801583772673
"(9, 52, 32)",27.70613333,85.349795,60,257.27131378879454,91127.40665263188,3040.954005347671
"(9, 53, 31)",27.705695,85.34693167,59,286.06598212660896,91413.47263475848,3002.441454447432
"(9, 55, 1)",27.70656167,85.34492667,90,219.6528621510764,91633.12549690956,3120.6034329159784
"(9, 56, 0)",27.70801167,85.3434,59,220.41738654901843,91853.54288345858,3304.097252242957
"(9, 57, 0)",27.70892167,85.34380833,60,108.87940511710296,91962.42228857568,3396.840310508248
"(9, 58, 0)",27.70929167,85.34390833,60,42.30348258889645,92004.72577116457,3435.8495018150293
"(9, 58, 59)",27.70975833,85.34402167,59,53.076219404132566,92057.8019905687,3485.3526199494877
"(9, 59, 59)",27.71072833,85.34431667,60,111.70016012956302,92169.50215069826,3587.7452649220936
"(10, 0, 58)",27.71164333,85.34484333,59,114.19114916618544,92283.69329986445,3681.72401058668
"(10, 1, 58)",27.712065,85.34500833,60,49.62125457807648,92333.31455444252,3726.3072569145024
"(10, 2, 57)",27.71256833,85.34527833,59,61.95823739838587,92395.27279184091,3778.8971839318133
"(10, 3, 57)",27.71327,85.34546167,60,80.08234767775865,92475.35513951867,3854.5737962017292
"(10, 4, 57)",27.713845,85.34556,60,64.66562842996026,92540.02076794862,3917.218076702079
"(10, 5, 56)",27.71430667,85.345635,59,51.863537131769114,92591.88430508038,3967.59936069374
"(10, 6, 56)",27.71458833,85.34568333,60,31.678446498471565,92623.56275157885,3998.331457365406
"(10, 7, 55)",27.71464833,85.345755,59,9.710065021678663,92633.27281660053,4004.32392601534
"(10, 8, 55)",27.71535333,85.346035,60,83.09673392516228,92716.36955052569,4080.019515348412
"(10, 9, 54)",27.71651167,85.34637,59,132.95591352679853,92849.32546405248,4205.871881184433
"(10, 10, 54)",27.71726,85.34655167,60,85.11042511734182,92934.43588916982,4287.632900851314
"(10, 11, 54)",27.71742,85.346635,60,19.591061802691808,92954.02695097252,4304.845085804318
"(10, 12, 53)",27.71923333,85.34657167,59,201.72943934580096,93155.75639031832,4506.4636203995
"(10, 14, 23)",27.72145833,85.345735,90,260.7557477418328,93416.51213806015,4759.052997489181
"(10, 14, 52)",27.72169,85.34568,29,26.323250570484618,93442.83538863063,4785.155900787087
"(10, 16, 22)",27.72744167,85.345585,90,639.6248774576728,94082.4602660883,5423.647142258898
"(10, 16, 52)",27.72845,85.34586333,30,115.4194133312424,94197.87967941954,5533.670585116438
"(10, 18, 21)",27.73109833,85.34466833,89,317.1005746789527,94514.9802540985,5835.920062826255
"(10, 19, 20)",27.73204667,85.344065,59,121.02058105034064,94636.00083514884,5946.048672176072
"(10, 20, 20)",27.734575,85.34247333,60,321.8365741881792,94957.83740933702,6241.447267653919
"(10, 21, 20)",27.73615833,85.34149667,60,200.5891285993516,95158.42653793638,6427.487927917485
"(10, 22, 19)",27.73885333,85.339145,59,378.6412981098648,95537.06783604625,6755.940712185391
"(10, 23, 19)",27.73906,85.33881,60,40.18820366632353,95577.25603971258,6783.6827550968255
"(10, 24, 18)",27.739185,85.3386,59,24.90646135798643,95602.16250107056,6800.636604105038
"(10, 25, 18)",27.73953167,85.33821833,60,53.82261057741467,95655.98511164797,6844.685357136419
"(10, 26, 17)",27.73956167,85.338165,59,6.218895630646908,95662.20400727862,6848.8281917218765
"(10, 27, 17)",27.74030833,85.33653833,60,180.33756718044833,95842.54157445907,6958.265272789654
"(10, 28, 17)",27.74061167,85.33599167,60,63.49866580398886,95906.04024026306,7001.425263725839
"(10, 29, 16)",27.74103167,85.33514167,59,95.8058756920097,96001.84611595506,7063.515539536232
"(10, 30, 16)",27.74201167,85.33309833,60,228.720391112237,96230.5665070673,7212.583398951137
"(10, 31, 15)",27.742105,85.33210833,59,97.98032385106279,96328.54683091836,7245.065038042821
"(10, 32, 15)",27.74161667,85.331,60,121.84311044128671,96450.38994135965,7219.010826322279
"(10, 33, 14)",27.74029667,85.32881667,59,260.21737695637586,96710.60731831603,7135.3003108385865
"(10, 34, 44)",27.73828833,85.32548667,90,396.57789040826333,97107.1852087243,7024.8127654134805
"(10, 35, 43)",27.737915,85.32506667,59,58.58215872733217,97165.76736745164,6999.810737645498
"(10, 36, 43)",27.73702167,85.32348333,60,184.79625155846136,97350.5636190101,6962.342257930988
"(10, 37, 42)",27.73626167,85.32217667,59,153.88100171924177,97504.44462072935,6932.646006877967
"(10, 38, 42)",27.735035,85.317825,60,449.48298860430873,97953.92760933367,6987.294025695076
"(10, 39, 42)",27.73499,85.317195,60,62.20597056655401,98016.13357990023,7010.702772581069
"(10, 40, 41)",27.734875,85.31486167,59,230.0014960017477,98246.13507590197,7106.520700083878
"(10, 41, 41)",27.73481167,85.314145,60,70.88519219109114,98317.02026809307,7134.461886381839
"(10, 42, 40)",27.73477,85.31211667,59,199.68175170871322,98516.70201980179,7229.8971436845995
"(10, 43, 40)",27.73471167,85.31072333,60,137.2857116884584,98653.98773149024,7295.084464210952
"(10, 44, 39)",27.73469667,85.31070667,59,2.3389119097090085,98656.32664339995,7294.52067646403
"(10, 45, 39)",27.73476667,85.31029833,60,40.93561125198719,98697.26225465194,7322.244419067938
"(10, 46, 39)",27.73482333,85.30973333,60,55.9630019074342,98753.22525655938,7357.022328557469
"(10, 47, 38)",27.73507833,85.30822667,59,150.97169223783362,98904.19694879721,7460.715058035125
"(10, 48, 38)",27.73527167,85.30723667,60,99.77888808182635,99003.97583687904,7532.111262841541
"(10, 49, 37)",27.735175,85.30605833,59,116.46871351490513,99120.44455039394,7587.871358647007
"(10, 50, 37)",27.73496667,85.30580333,60,34.153885537883305,99154.59843593182,7582.944897404959
"(10, 51, 36)",27.73476167,85.30560333,59,30.117578801222493,99184.71601473304,7575.385592316367
"(10, 53, 6)",27.73107167,85.30540667,90,410.7655576935273,99595.48157242656,7253.648433908034
"(10, 54, 5)",27.72734167,85.304975,59,416.9275533697964,100012.40912579636,6952.405451176345
"(10, 55, 5)",27.727335,85.30496,60,1.6522193787736166,100014.06134517513,6952.760143415764
"(10, 56, 4)",27.72645667,85.303835,59,147.64766665765217,100161.70901183278,6948.3067591040635
"(10, 57, 4)",27.72582333,85.30206667,60,187.76018240290455,100349.46919423569,7009.419503679756
"(10, 58, 4)",27.72494,85.29835167,60,378.62354134554016,100728.09273558123,7187.6023009602395
"(10, 59, 3)",27.724415,85.29693833,59,150.8659078419307,100878.95864342316,7244.705927704841
"(11, 0, 3)",27.72338333,85.294785,60,241.0049167415483,101119.9635601647,7319.340301066824
"(11, 1, 2)",27.723065,85.29416,59,70.97539177199823,101190.9389519367,7340.934570417066
"(11, 2, 2)",27.72131,85.29052167,60,407.8433340574157,101598.78228599411,7485.680384331157
"(11, 3, 1)",27.720505,85.288855,59,186.88555843112388,101785.66784442523,7558.346002019331
"(11, 4, 1)",27.71949333,85.28671167,60,239.0920036808988,102024.75984810613,7659.038391630035
"(11, 5, 1)",27.71685167,85.283715,60,416.2860260865062,102441.04587419264,7734.4491073215195
"(11, 6, 0)",27.715595,85.28359333,59,140.24765746234243,102581.29353165498,7669.0323879032585
"(11, 7, 0)",27.71508333,85.283525,60,57.29132132647244,102638.58485298145,7644.545119622528
"(11, 7, 59)",27.71126333,85.28303333,59,427.513172671324,103066.09802565278,7471.492438544444
"(11, 8, 59)",27.70796167,85.28266833,60,368.8819979119237,103434.98002356471,7333.425877171664
"(11, 9, 58)",27.70748,85.28261667,59,53.800167573531695,103488.78019113824,7314.48035929633
"(11, 10, 58)",27.70580667,85.28239,60,187.39910736388578,103676.17929850213,7255.611515629326
"(11, 11, 58)",27.703315,85.28213,60,278.24090502257417,103954.4202035247,7169.07333053933
"(11, 13, 27)",27.69876833,85.28159,89,508.35415670287495,104462.77436022757,7042.949798381644
"(11, 14, 27)",27.695885,85.28162167,60,320.6268292851829,104783.40118951276,6945.556175118052
"(11, 15, 26)",27.695815,85.28161667,59,7.79919625192594,104791.20038576469,6943.905295701375
"(11, 16, 26)",27.69022833,85.283535,60,649.2876883774635,105440.48807414215,6615.537156767713
"(11, 17, 25)",27.689045,85.28466333,59,172.2083393413109,105612.69641348346,6482.135339661723
"(11, 18, 25)",27.68902167,85.284715,60,5.7107178922684465,105618.40713137573,6476.671393049176
"(11, 19, 24)",27.68858333,85.2861,59,144.81785069509652,105763.22498207082,6333.9114257767815
"(11, 20, 24)",27.68769,85.29063667,60,457.6010415301521,106220.82602360098,5876.837008023228
"(11, 21, 24)",27.68515833,85.29639167,60,632.7306293748691,106853.55665297585,5274.0418483659405
"(11, 22, 23)",27.68501,85.29737167,59,97.89487417866034,106951.45152715451,5176.207234855584
"(11, 23, 23)",27.68493333,85.29814,60,76.13232461002275,107027.58385176453,5100.093037885877
"(11, 24, 22)",27.68492667,85.29814667,59,0.9898288064271054,107028.57368057096,5099.343135961268
"(11, 25, 22)",27.68489333,85.298565,60,41.35730920461349,107069.93098977557,5058.0267685499375
"(11, 26, 21)",27.68437167,85.30190167,59,333.62696361141104,107403.55795338699,4724.689758258874
"(11, 27, 21)",27.68179,85.30248667,60,292.79084968068923,107696.34880306768,4638.188355499191
"(11, 28, 21)",27.678725,85.30238333,60,340.9643280371223,108037.3131311048,4636.39804674956
"(11, 29, 20)",27.67819667,85.302315,59,59.13167588372317,108096.44480698853,4643.596488110527
"(11, 30, 20)",27.67478833,85.302265,60,379.02209738993497,108475.46690437847,4669.3456809016125
"(11, 31, 19)",27.672095,85.30394167,59,341.9831993889564,108817.45010376742,4544.412834382999
"(11, 32, 49)",27.66778833,85.30729,90,581.4233774331839,109398.8734812006,4329.751790037408
"(11, 33, 48)",27.667065,85.30800167,59,106.6822114725805,109505.55569267318,4286.351635438496
"(11, 34, 48)",27.66705,85.308,60,1.6760126169249274,109507.2317052901,4287.016036626826
"(11, 35, 47)",27.66704833,85.30799833,59,0.24805440947698662,109507.47975969958,4287.229247705397
"(11, 36, 47)",27.66656167,85.30916833,60,127.29760934754783,109634.77736904712,4194.860594454038
"(11, 37, 46)",27.665665,85.312165,59,311.50519630843957,109946.28256535556,3952.5768727409713
"(11, 38, 46)",27.66453,85.31451667,60,263.7538179602071,110210.03638331578,3789.3845553149645
"(11, 39, 46)",27.66243,85.31711833,60,346.6648834598456,110556.70126677562,3668.3154537880896
"(11, 40, 45)",27.66129167,85.31856333,59,190.45802571659948,110747.15929249222,3612.0213376260294
"(11, 41, 45)",27.65923333,85.32109333,60,338.3364251576339,111085.49571764984,3540.5215933449226
"(11, 42, 44)",27.658025,85.32304333,59,234.3862242765513,111319.88194192639,3478.703334065351
"(11, 43, 44)",27.658225,85.32372333,60,70.56836114400996,111390.45030307039,3413.962066620066
"(11, 44, 43)",27.65822833,85.32373167,59,0.9009999258979119,111391.35130299629,3413.1041398630814
"(11, 45, 43)",27.65824833,85.32373333,60,2.2299000411980736,111393.5812030375,3411.49341394905
"(11, 46, 43)",27.65825833,85.32372,60,1.720472394078888,111395.30167543158,3411.7245586801605
"(11, 47, 42)",27.65825,85.32374333,59,2.477414833034558,111397.77909026461,3410.6375544956077
"(11, 48, 42)",27.65826,85.323745,60,1.1240479015004516,111398.9031381661,3409.7708794169935
"(11, 49, 41)",27.65869167,85.32439333,59,79.88230662161801,111478.78544478772,3330.2115705760393
"(11, 50, 41)",27.65999167,85.32646,60,249.6498666835905,111728.4353114713,3082.440552107981
"(11, 51, 40)",27.66238333,85.32848833,59,332.6100516589614,112061.04536313027,2755.942246187389
"(11, 53, 10)",27.664335,85.33014,90,271.2108053404913,112332.25616847076,2490.975583225795
"(11, 54, 9)",27.664325,85.330185,59,4.569122607675411,112336.82529107844,2488.3097590756547
"(11, 55, 9)",27.664365,85.33017333,60,4.59388646476791,112341.4191775432,2486.315504071787
"(11, 56, 8)",27.66437333,85.33014167,59,3.252656409874027,112344.67183395308,2488.10209570363
"(11, 57, 8)",27.66438,85.33014,60,0.7596868509427429,112345.43152080402,2487.750185928293
"(11, 58, 8)",27.66439667,85.33012167,60,2.5874028936229823,112348.01892369764,2487.938799373187
"(11, 59, 7)",27.66437833,85.33013167,59,2.26466404571242,112350.28358774335,2488.4974025074252
"(12, 0, 7)",27.66523833,85.33081667,60,117.02825574826034,112467.31184349161,2375.494455927207
"(12, 1, 6)",27.66583167,85.33128333,59,80.4052370432669,112547.71708053487,2298.221500615183
"(12, 2, 6)",27.66631333,85.33167167,60,65.81119307676985,112613.52827361164,2234.9208596242356
"(12, 3, 6)",27.667175,85.33243667,60,121.88533150704892,112735.41360511868,2116.572409652582
