time,lat,lon,time_taken,distance,total_distance,from_koteshwor
"(2, 46, 0)",27.65962167,85.32642,60,550.5839821744332,16396.007535018296,3113.3558121597434
"(2, 46, 59)",27.65886333,85.32515167,59,150.71263565318534,16546.72017067148,3262.226562035823
"(2, 47, 59)",27.65886167,85.32516167,60,1.0020313891158754,16547.722202060595,3261.6291492436344
"(2, 48, 59)",27.65886333,85.32517667,60,1.4888121654903463,16549.211014226086,3260.4197974510535
"(2, 49, 58)",27.65885833,85.32516667,59,1.1309746370498392,16550.341988863136,3261.5201578858314
"(2, 50, 58)",27.65815167,85.32400833,60,138.52568337861737,16688.867672241755,3398.6714939442395
"(2, 51, 57)",27.65781833,85.32264167,59,139.61141634918658,16828.479088590942,3523.557179930936
"(2, 52, 57)",27.65779333,85.32262167,60,3.4070152697270437,16831.88610386067,3526.8736957629335
"(2, 53, 56)",27.65776667,85.32263333,59,3.1791183563556604,16835.065222217025,3527.976568042342
"(2, 54, 56)",27.65919667,85.32075667,60,243.81518220668735,17078.88040442371,3569.232390468889
"(2, 55, 56)",27.66098,85.31855167,60,294.07852648689953,17372.958930910612,3631.7702182708313
"(2, 56, 55)",27.66196667,85.31731833,59,163.67970215761412,17536.638633068225,3677.1654142367024
"(2, 57, 55)",27.66375,85.31510333,60,294.80247024811456,17831.44110331634,3774.6101946059416
"(2, 58, 54)",27.66563833,85.31147167,59,414.737502431255,18246.178605747595,4017.1889824777563
"(3, 0, 24)",27.66645167,85.30878333,90,279.77368754560615,18525.9522932932,4234.69358292621
"(3, 1, 23)",27.66782,85.30708167,59,226.34803946849516,18752.300332761697,4348.446146612553
"(3, 2, 23)",27.66908333,85.30609167,60,170.99337900812816,18923.293711769824,4405.592180783323
"(3, 3, 23)",27.66918,85.30602167,60,12.769747695745595,18936.06345946557,4409.657646451944
"(3, 4, 22)",27.66933167,85.30602667,59,16.872121067947027,18952.935580533518,4405.121471652325
"(3, 5, 22)",27.668675,85.30669167,60,98.08389662246317,19051.01947715598,4359.8268465769615
"(3, 6, 21)",27.66862333,85.30673,59,6.874490603340052,19057.89396775932,4357.667573475502
"(3, 7, 21)",27.66859667,85.30674667,60,3.3886625284455265,19061.282630287766,4356.852715840166
